# Boot time: 2025-05-01T21-46-06
Timestamp	Boot	Temp	CPU%	Load1m
2025-05-02T06:43:51.733243	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T06:44:51.739244	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T06:45:51.745278	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T06:46:51.751253	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T06:47:51.757356	2025-05-01T21-46-06	44.55°C	0.0%	0.00
2025-05-02T06:48:51.763339	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T06:49:51.769460	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T06:50:51.775450	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T06:51:51.781618	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T06:52:51.787624	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T06:53:51.793655	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T06:54:51.799648	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T06:55:51.805668	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T06:56:51.811669	2025-05-01T21-46-06	44.55°C	0.0%	0.00
2025-05-02T06:57:51.817818	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T06:58:51.823845	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T06:59:51.829924	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T07:00:51.836056	2025-05-01T21-46-06	45.08°C	0.3%	0.00
2025-05-02T07:01:51.842189	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T07:02:51.848315	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T07:03:51.854320	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T07:04:51.860374	2025-05-01T21-46-06	44.55°C	0.0%	0.00
2025-05-02T07:05:51.866382	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T07:06:51.872516	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T07:07:51.878504	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T07:08:51.884627	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T07:09:51.890683	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T07:10:51.896799	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T07:11:51.902799	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T07:12:51.908935	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T07:13:51.914936	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T07:14:51.921075	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T07:15:51.927048	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T07:16:51.933180	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T07:17:51.939186	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T07:18:51.945225	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T07:19:51.951244	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T07:20:51.957284	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T07:21:51.963304	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T07:22:51.969407	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T07:23:51.975377	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T07:24:51.981490	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T07:25:51.987527	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T07:26:51.993624	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T07:27:51.999640	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T07:28:52.005660	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T07:29:52.011632	2025-05-01T21-46-06	45.08°C	0.5%	0.00
2025-05-02T07:30:52.017717	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T07:31:52.023661	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T07:32:52.029688	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T07:33:52.035663	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T07:34:52.041746	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T07:35:52.047694	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T07:36:52.053704	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T07:37:52.060489	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T07:38:52.066625	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T07:39:52.072651	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T07:40:52.078605	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T07:41:52.084634	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T07:42:52.090578	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T07:43:52.096637	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T07:44:52.102591	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T07:45:52.108637	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T07:46:52.114594	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T07:47:52.120624	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T07:48:52.126583	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T07:49:52.132688	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T07:50:52.138630	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T07:51:52.144655	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T07:52:52.150642	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T07:53:52.156729	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T07:54:52.162730	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T07:55:52.168879	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T07:56:52.174911	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T07:57:52.180960	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T07:58:52.186917	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T07:59:52.193044	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T08:00:52.199029	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T08:01:52.205155	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T08:02:52.211154	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T08:03:52.217278	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T08:04:52.223276	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T08:05:52.229304	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T08:06:52.235344	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T08:07:52.241431	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T08:08:52.247438	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T08:09:52.253516	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T08:10:52.259474	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T08:11:52.265581	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T08:12:52.271607	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T08:13:52.277697	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T08:14:52.283685	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T08:15:52.289794	2025-05-01T21-46-06	46.16°C	0.0%	0.00
2025-05-02T08:16:52.295755	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T08:17:52.301796	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T08:18:52.307768	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T08:19:52.313875	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T08:20:52.319763	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T08:21:52.325681	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T08:22:52.331557	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T08:23:52.337502	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T08:24:52.343401	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T08:25:52.349358	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T08:26:52.355252	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T08:27:52.361194	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T08:28:52.367097	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T08:29:52.373033	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T08:30:52.378926	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T08:31:52.384965	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T08:32:52.390869	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T08:33:52.396920	2025-05-01T21-46-06	46.16°C	0.0%	0.00
2025-05-02T08:34:52.402821	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T08:35:52.408874	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T08:36:52.414774	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T08:37:52.420871	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T08:38:52.426847	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T08:39:52.432911	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T08:40:52.438821	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T08:41:52.444879	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T08:42:52.450828	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T08:43:52.456897	2025-05-01T21-46-06	46.16°C	0.0%	0.00
2025-05-02T08:44:52.462887	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T08:45:52.468860	2025-05-01T21-46-06	46.16°C	0.0%	0.00
2025-05-02T08:46:52.474774	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T08:47:52.480741	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T08:48:52.486634	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T08:49:52.492621	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T08:50:52.498526	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T08:51:52.504530	2025-05-01T21-46-06	46.16°C	0.0%	0.00
2025-05-02T08:52:52.510509	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T08:53:52.516562	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T08:54:52.522454	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T08:55:52.528497	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T08:56:52.534498	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T08:57:52.540564	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T08:58:52.546537	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T08:59:52.552527	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T09:00:52.558455	2025-05-01T21-46-06	46.16°C	0.0%	0.00
2025-05-02T09:01:52.564538	2025-05-01T21-46-06	46.16°C	0.0%	0.00
2025-05-02T09:02:52.570516	2025-05-01T21-46-06	46.16°C	0.0%	0.00
2025-05-02T09:03:52.576593	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T09:04:52.582568	2025-05-01T21-46-06	46.16°C	0.0%	0.00
2025-05-02T09:05:52.588553	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T09:06:52.594540	2025-05-01T21-46-06	46.16°C	0.0%	0.00
2025-05-02T09:07:52.600615	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T09:08:52.606583	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T09:09:52.612523	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T09:10:52.618465	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T09:11:52.624536	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T09:12:52.630471	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T09:13:52.636540	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T09:14:52.642450	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T09:15:52.648412	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T09:16:52.654346	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T09:17:52.660395	2025-05-01T21-46-06	46.16°C	0.0%	0.00
2025-05-02T09:18:52.666406	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T09:19:52.672400	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T09:20:52.678354	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T09:21:52.684415	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T09:22:52.690431	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T09:23:52.696511	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T09:24:52.702448	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T09:25:52.708447	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T09:26:52.714466	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T09:27:52.720567	2025-05-01T21-46-06	46.16°C	0.0%	0.00
2025-05-02T09:28:52.726554	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T09:29:52.732616	2025-05-01T21-46-06	46.16°C	0.0%	0.00
2025-05-02T09:30:52.738553	2025-05-01T21-46-06	45.08°C	0.0%	0.00
2025-05-02T09:31:52.744615	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T09:32:52.750554	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T09:33:52.756611	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T09:34:52.762602	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T09:35:52.768582	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T09:36:52.774545	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T09:37:52.780535	2025-05-01T21-46-06	46.16°C	0.0%	0.00
2025-05-02T09:38:52.786519	2025-05-01T21-46-06	46.16°C	0.0%	0.00
2025-05-02T09:39:52.792508	2025-05-01T21-46-06	46.70°C	0.0%	0.07
2025-05-02T09:40:52.798457	2025-05-01T21-46-06	45.62°C	0.0%	0.02
2025-05-02T09:41:52.804549	2025-05-01T21-46-06	46.16°C	0.0%	0.01
2025-05-02T09:42:52.810525	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T09:43:52.816634	2025-05-01T21-46-06	46.16°C	0.0%	0.00
2025-05-02T09:44:52.822551	2025-05-01T21-46-06	46.16°C	0.0%	0.00
2025-05-02T09:45:52.828548	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T09:46:52.834527	2025-05-01T21-46-06	46.16°C	0.0%	0.00
2025-05-02T09:47:52.840616	2025-05-01T21-46-06	46.16°C	0.0%	0.00
2025-05-02T09:48:52.846600	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T09:49:52.852559	2025-05-01T21-46-06	46.16°C	0.0%	0.00
2025-05-02T09:50:52.858488	2025-05-01T21-46-06	46.16°C	0.0%	0.00
2025-05-02T09:51:52.864568	2025-05-01T21-46-06	46.16°C	0.0%	0.00
2025-05-02T09:52:52.870560	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T09:53:52.876626	2025-05-01T21-46-06	46.16°C	0.0%	0.00
2025-05-02T09:54:52.882611	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T09:55:52.888713	2025-05-01T21-46-06	46.16°C	0.0%	0.00
2025-05-02T09:56:52.894667	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T09:57:52.900688	2025-05-01T21-46-06	46.16°C	0.0%	0.00
2025-05-02T09:58:52.906651	2025-05-01T21-46-06	46.16°C	0.0%	0.00
2025-05-02T09:59:52.912627	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T10:00:52.918542	2025-05-01T21-46-06	45.62°C	0.0%	0.00
2025-05-02T10:01:52.924539	2025-05-01T21-46-06	46.16°C	0.0%	0.00
2025-05-02T10:02:52.930502	2025-05-01T21-46-06	45.62°C	0.0%	0.00
